IDNUMBER,SMILES,predicts-2315,predicts-5444,predicts-5010,predicts-1936,predicts-4621,predicts-3199,predicts-9572,predicts-8469,predicts-6294,predicts-3483,predicts-5030,predicts-6894
AG-690/15431416,Cc1cc(C)cc(c1)NS(=O)(=O)c2cccc(c2)[N+](=O)[O-],0.2,0,0.1,0.1,0.1,0,0,0,0,0,0.2,0
AG-690/15431420,COc1ccc(OC)c(c1)NS(=O)(=O)c2cccc(c2)[N+](=O)[O-],0.1,0,0.1,0.2,0.2,0.5,0.1,0.1,0,0.2,0.1,0.1
AG-690/15431421,O=[N+]([O-])c1cccc(c1)S(=O)(=O)Nc2ccc3OCCOc3(c2),0.1,0,0,0.2,0,0,0,0.1,0.2,0.2,0.1,0.1
AG-690/15431424,O=[N+]([O-])c1cccc(c1)S(=O)(=O)Nc2cccc(c2)I,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0,0.2,0.1
AG-690/15431429,O=[N+]([O-])c1cccc(c1)S(=O)(=O)NCc2ccccc2G,0.2,0.1,0,0.2,0.2,0.2,0.1,0.2,0,0.2,0,0
AG-690/15431430,O=[N+]([O-])c1cccc(c1)S(=O)(=O)NCc2ccc(cc2)G,0.3,0.1,0.1,0.2,0,0.1,0.2,0,0.1,0,0.4,0
AG-690/15431431,O=[N+]([O-])c1cccc(c1)S(=O)(=O)NCC2CCCO2,0.3,0.1,0.1,0.4,0.3,0,0.4,0.4,0.2,0.3,0.3,0.1
AG-690/15431432,O=[N+]([O-])c1cccc(c1)S(=O)(=O)NCCc2ccccc2,0,0.1,0.1,0.1,0.2,0.1,0,0,0,0.1,0.2,0
AG-690/15431437,CN(C)S(=O)(=O)c1cccc(c1)[N+](=O)[O-],0,0.1,0.1,0,0,0.4,0,0.2,0,0.1,0,0.1
AG-690/15431439,O=[N+]([O-])c1cccc(c1)S(=O)(=O)NCc2ccncc2,0.1,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0
AG-690/15431442,CC(C)c2ccccc2(NS(=O)(=O)c1cccc(c1)[N+](=O)[O-]),0.3,0,0.1,0.4,0,0,0,0.1,0,0,0.2,0.3
AG-690/15431467,Cc1ccc(cc1[N+](=O)[O-])C(=O)NNS(=O)(=O)c2ccc(cc2)G,0,0,0.1,0.1,0.2,0.1,0.1,0.1,0,0.2,0.7,0
AG-690/15431511,CCN3C(=O)C(CC(=O)Nc1ccccc1[N+](=O)[O-])SC3(=Nc2ccc(C)cc2),0.1,0.2,0.6,0.1,0.1,0.2,0.2,0.2,0,0,0.1,0
AG-690/15431512,CCN3C(=O)C(CC(=O)Nc1ccccc1[N+](=O)[O-])SC3(=Nc2ccc(cc2(OC))OC),0,0,0.2,0.1,0.1,0.3,0,0.1,0,0.4,0,0.1
AG-690/15431513,CCN3C(=O)C(CC(=O)Nc1ccccc1[N+](=O)[O-])SC3(=Nc2ccccc2(F)),0.1,0,0.2,0.3,0.7,0.2,0,0.2,0.2,0.4,0.1,0.6
AG-690/15431514,CCN3C(=O)C(CC(=O)Nc1ccccc1[N+](=O)[O-])SC3(=Nc2ccc(cc2)G),0,0.1,0.5,0.1,0.4,0.2,0.1,0.2,0,0.2,0.1,0.1
AG-690/15431515,CCN3C(=O)C(CC(=O)Nc1ccccc1[N+](=O)[O-])SC3(=Nc2ccccc2R),0.1,0,0.2,0.3,0.7,0.2,0,0.2,0.2,0.4,0.1,0.6
AG-690/15431580,COc2ccc(cc2(NC(=O)c1cccc(c1)I))[N+](=O)[O-],0.2,0.1,0,0.1,0,0.1,0.2,0.1,0,0,0.1,0.1
AG-690/15431641,CCOC(=O)C(=O)Nc1ccc(c(c1)[N+](=O)[O-])G,0,0.3,0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1
AG-690/15431642,CCOC(=O)C(=O)Nc1cc(ccc1G)[N+](=O)[O-],0,0.2,0,0.1,0.2,0.2,0,0.3,0.1,0,0.1,0
AG-690/15431643,CCOC(=O)C(=O)Nc1ccc(cc1(C))[N+](=O)[O-],0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0
AG-690/15431644,CCOC(=O)C(=O)Nc1ccc(C)cc1[N+](=O)[O-],0,0.2,0,0.2,0,0,0,0.3,0.1,0.1,0,0
AG-690/15431645,CCOC(=O)C(=O)Nc1ccc(cc1[N+](=O)[O-])OC,0.1,0.2,0,0.1,0,0.2,0,0.2,0.1,0,0.1,0.1
AG-690/15431646,CCOC(=O)C(=O)Nc1cc(ccc1(F))[N+](=O)[O-],0,0.2,0,0.2,0.1,0,0.1,0.2,0.3,0.1,0.1,0.1
AG-690/15431647,CCOC(=O)C(=O)Nc1ccc(F)c(c1)[N+](=O)[O-],0.1,0.1,0,0.1,0,0,0,0.1,0.1,0.3,0.3,0.1
AG-690/15431648,CCOC(=O)C(=O)Nc1cc(ccc1(OC))[N+](=O)[O-],0,0.1,0,0.1,0.2,0.1,0,0.2,0.2,0.1,0,0
AG-690/15431649,CCOC(=O)C(=O)Nc1cc(ccc1(C))[N+](=O)[O-],0,0.2,0,0.2,0.1,0,0.1,0.2,0.3,0.1,0.1,0.1
AG-690/15431651,CCOC(=O)C(=O)N1CCN(CC1)c2ccc(cc2)[N+](=O)[O-],0.1,0.5,0,0,0.2,0.3,0,0.2,0.1,0,0,0
AG-690/15431653,CCCCC(CC)C(=O)Nc1cc(ccc1(F))[N+](=O)[O-],0.1,0.2,0.3,0.7,0.3,0.4,0.1,0.1,0,0.8,0,0.7
AG-690/15431654,CCCCC(CC)C(=O)Nc1cc(ccc1(OC))[N+](=O)[O-],0.2,0.2,0.1,0.6,0.1,0.4,0.2,0.8,0.4,0.5,0.6,1
AG-690/15431657,CCOc2ccccc2(C(=O)Nc1cc(ccc1G)[N+](=O)[O-]),0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.5,0.2,0.2,0.2
AG-690/15431658,CCOc2ccccc2(C(=O)Nc1ccc(cc1(C))[N+](=O)[O-]),0.1,0,0.3,0.1,0,0.1,0.1,0.1,0.7,0.1,0.5,0.2
AG-690/15431659,CCOc2ccccc2(C(=O)Nc1ccc(cc1)[N+](=O)[O-]),0.1,0,0,0.2,0,0.1,0.1,0.1,0,0.1,0.2,0.1
AG-690/15431661,CCOc2ccccc2(C(=O)Nc1cc(ccc1(C))[N+](=O)[O-]),0.2,0.1,0,0.2,0,0,0.1,0.4,0.6,0.1,0.1,0.2
AG-690/15431666,COc3ccc(C)cc3(NC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Nc2cc(C)ccc2(OC)),0,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0.4,0
AG-690/15431668,COc2ccc(C)cc2(NC(=O)c1cc(OC)c(cc1[N+](=O)[O-])OC),0,0.1,0.1,0,0,0.1,0,0.2,0,0,0,0
AG-690/15431670,Cc1ccc(nc1)NC(=O)c2ccc(C)c(c2)[N+](=O)[O-],0,0,0.1,0.2,0.1,0.1,0.4,0.1,0,0.3,0.1,0.2
AG-690/15431681,N#Cc1ccc(cc1)NC(=O)c2ccc(c(c2)[N+](=O)[O-])G,0,0,0.1,0,0,0,0,0.1,0,0.1,0.1,0.1
AG-690/15431684,Cc1cc(ccc1[N+](=O)[O-])C(=O)Nc2ccccc2(C#N),0,0.1,0.1,0.2,0,0.1,0,0.1,0,0,0.1,0
AG-690/15431692,Cc1cc(ccc1[N+](=O)[O-])C(=O)Nc2ccc(C#N)cc2,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0.5,0.1
AG-690/15431693,COC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Nc2ccc(C#N)cc2,0.1,0.1,0,0.2,0,0,0.3,0,0.1,0,0,0.2
AG-690/15431694,N#Cc1ccc(cc1)NC(=O)c2cc(cc(c2)[N+](=O)[O-])C(=O)Nc3ccc(C#N)cc3,0.1,0,0,0.1,0,0,0.2,0,0,0.1,0.1,0
AG-690/15431701,COc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)S(N)(=O)=O,0.1,0.1,0.1,0.1,0,0.1,0,0.2,0.2,0.1,0.1,0.1
AG-690/15431711,Cc1cc(ccc1[N+](=O)[O-])C(=O)NC2CCSC2(=O),0,0,0.2,0,0.2,0.2,0,0.3,0.1,0,0.3,0
AG-690/15431723,Cc2cc(Nc1ccc(cc1)[N+](=O)[O-])c3ccccc3(n2),0.1,0,0,0.1,0,0.1,0,0.1,0,0.1,0,0
AG-690/15431724,Cc2cc(Nc1cccc(c1)[N+](=O)[O-])c3ccccc3(n2),0.1,0.1,0,0,0,0.1,0,0.1,0,0,0,0.1
AG-690/15431818,CCN1C(C)=CSC1(=NC(NCC(C)=C)=S),0,0.2,0.90000004,0.8,0.3,0.1,0.2,0.2,0.4,0.2,0.1,0.5
AG-690/15431824,OC(=O)CCCC(=O)N2N=C(CC2(c1cccc(c1)[N+](=O)[O-]))c3ccccc3,0.1,0,0.4,0.90000004,0.2,0.5,0.1,0.3,0.5,0.8,0.2,0.7
AG-690/15431829,Cc5c(CCOC(=O)C23(CC1CC(CC(C)(C1)C2)C3))sc[n+]5(Cc4ccc(cc4)[N+](=O)[O-]),0.2,0,0.3,0.1,0.2,0.1,0.3,1,0.5,0.3,0.4,0.3
AG-690/15431831,Cc3c(CCOC(=O)c1cccc(c1)[N+](=O)[O-])sc[n+]3(CC(=O)c2ccccc2),0.1,0,0.3,0.1,0.3,0,0.2,0,0.1,0.1,0.3,0.1
AG-690/15431832,Cc3c(CCOC(=O)c1ccc(cc1)[N+](=O)[O-])sc[n+]3(CC(=O)c2ccccc2),0.2,0,0.2,0.1,0.3,0.1,0.2,0.1,0.1,0,0.90000004,0
AG-690/15431833,Cc3c(CCOC(=O)c1ccc(cc1)[N+](=O)[O-])sc[n+]3(CC(=O)c2ccc(cc2)R),0.1,0.1,0,0.2,0.1,0.1,0.1,0,0.3,0.1,0.2,0.1
AG-690/15431838,CCOc1ccc(cc1[N+](=O)[O-])C(=O)NC(C)(C)C,0.1,0,0.1,0.2,0.2,0.3,0.6,0.1,0.2,0.1,0,0.1
AG-690/15431882,CSCCC(C(=O)Nc1ccc(cc1)[N+](=O)[O-])N2C(=O)c3ccccc3(C2(=O)),0.3,0,0.1,0.1,0.3,0.4,0.1,0,0.4,0.1,0.1,0.4
AG-690/15431883,CSCCC(C(=O)Nc1cccc(c1)[N+](=O)[O-])N2C(=O)c3ccccc3(C2(=O)),0.1,0.1,0.6,0.3,0.3,0.90000004,0.1,0,0.4,0.6,0.4,0.8
AG-690/15431899,O=C(CNc1cccc(c1)[N+](=O)[O-])c2ccc(cc2)G,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1
AG-690/15432020,CC(=O)NCCNc1ccc(cc1G)[N+](=O)[O-],0.1,0,0.2,0.2,0.1,0.1,0.3,0,0,0.2,0,0
AG-690/15432046,Cc1ccc(cc1)S(=O)(=O)NCCCNc2ccc(cc2[N+](=O)[O-])G,0.1,0,0.1,0.1,0.2,0,0.3,0.2,0.2,0.1,0,0.1
AG-690/15432052,CCCCOc1cccc(c1)C(=O)Nc2ccc(cc2[N+](=O)[O-])OCC,0,0.3,0,0,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.2
AG-690/15432063,CCOc2ccc(NC(=O)COc1ccc(cc1)R)c(c2)[N+](=O)[O-],0,0.4,0,0.1,0,0,0,0.2,0.2,0.1,0,0.1
AG-690/15432080,CCOC(=O)C1CCN(CC1)C(=O)Nc2ccc(cc2)G,0.1,0.1,0,0.1,0,0.1,0.1,0.2,0.1,0.1,0,0.2
AG-690/15432100,CCOC(=O)N1CCN(CC1)C(=O)Nc3cccc2ccccc23,0.5,0,0,0,0.1,0,0.1,0.1,0,0.3,0,0.4
AG-690/15432156,Cc2cc(C)c(NS(=O)(=O)c1cc(ccc1G)[N+](=O)[O-])c(C)c2,0,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0.1
AG-690/15432158,COC(=O)c1ccc(cc1)NS(=O)(=O)c2cccc(c2)[N+](=O)[O-],0.2,0,0,0.2,0.1,0.2,0,0.2,0,0,0.2,0
AG-690/15432171,CC(NS(=O)(=O)c1cccc(c1)[N+](=O)[O-])C4C2CC3CC(C2)CC4(C3),0.3,0.1,0.1,0.5,0.1,0.3,0,0.2,0.3,0.2,0,0.2
AG-690/15432174,Oc1c3ccccc3(c(cc1R)NS(=O)(=O)c2cccc(c2)[N+](=O)[O-]),0,0.2,0,0.2,0.1,0.3,0.3,0.1,0,0.1,0,0.1
AG-690/15432190,CC=1C=C(C)N(N=1)C(=O)c2ccc(cc2[N+](=O)[O-])G,0.1,0,0,0.1,0.2,0.1,0.2,0,0.2,0.2,0,0
AG-690/15432219,CCOC(=O)N1CCN(CC1)C(=O)Nc2ccc(cc2)G,0.5,0.2,0.2,0,0.1,0,0,0.2,0,0,0.2,0.2
AG-690/15432234,CCCCCC(=O)NNC(NC(=O)CC)=S,1,0.8,0.8,1,0.90000004,0.90000004,0.90000004,1,0.90000004,0.90000004,0.5,0.4
AG-690/15432237,CCC(=O)NC(NNC(=O)c1ccccc1[N+](=O)[O-])=S,0,0.1,0.3,0.8,0.2,0,0.8,0.6,0.4,0.1,0.2,0.1
AG-690/15432238,CCC(=O)NC(NNC(=O)c1ccc(cc1)[N+](=O)[O-])=S,0,0,0,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0.1
AG-690/15432247,CCC(=O)NC(NNC(=O)COc1ccccc1)=S,0.90000004,0.6,0.8,0.1,0.90000004,1,0.5,0.90000004,0.3,0.3,0.5,0.4
AG-690/15432248,CCC(=O)NC(NNC(=O)COc1ccc(cc1)[N+](=O)[O-])=S,0.6,0.2,0.4,0.1,0.3,0.8,0.90000004,0.2,0.4,0.1,0.4,0.2
AG-690/15432263,Cc1ccc(cc1)C(=O)NC(NNC(=O)c2ccccc2[N+](=O)[O-])=S,0,0,0,0.2,0,0.4,0.2,0.3,0.2,0,0,0.1
AG-690/15432264,Cc1ccc(cc1)C(=O)NC(NNC(=O)c2cccc(c2)[N+](=O)[O-])=S,0,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.1,0.1,0.2,0.1
AG-690/15432265,Cc1ccc(cc1)C(=O)NC(NNC(=O)c2ccc(cc2)[N+](=O)[O-])=S,0.1,0,0.4,0.1,0,0.1,0.2,0.2,0,0.1,0.4,0.1
AG-690/15432268,Cc1ccc(cc1)C(=O)NC(NNC(=O)COc2ccc(cc2)[N+](=O)[O-])=S,0,0,0,0.2,0,0.1,0.3,0.2,0.1,0.1,0,0
AG-690/15432276,CC(=O)NNC(NC(=O)c1ccc(cc1)[N+](=O)[O-])=S,0,0,0,0.1,0.3,0.1,0.1,0.2,0,0.1,0,0.1
AG-690/15432278,CCCCC(=O)NNC(NC(=O)c1ccc(cc1)[N+](=O)[O-])=S,0,0.1,0.1,0.2,0.2,0.1,0,0,0,0.2,0.3,0.1
AG-690/15432279,CCCCCC(=O)NNC(NC(=O)c1ccc(cc1)[N+](=O)[O-])=S,0.1,0.2,0.3,1,0.2,0,0,0.1,0,0.2,0.2,0.2
AG-690/15432280,Oc1ccccc1C(=O)NNC(NC(=O)c2ccc(cc2)[N+](=O)[O-])=S,0,0,0.1,0.1,0,0.1,0,0.1,0,0.1,0.1,0.1
AG-690/15432290,CC(=O)NNC(NC(=O)c1cccc(c1)[N+](=O)[O-])=S,0,0.1,0,0.2,0.3,0.2,0.1,0.5,0,0,0.2,0.2
AG-690/15432291,CCC(=O)NNC(NC(=O)c1cccc(c1)[N+](=O)[O-])=S,0.1,0.2,0.1,0.3,0.1,0.1,0.2,0.3,0.5,0.1,0.2,0
AG-690/15432292,CCCCC(=O)NNC(NC(=O)c1cccc(c1)[N+](=O)[O-])=S,0.1,0,0.2,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.2,0
AG-690/15432293,CCCCCC(=O)NNC(NC(=O)c1cccc(c1)[N+](=O)[O-])=S,0,0.2,0.1,0.8,0,0.1,0.3,0.2,0.8,0.3,0.6,0.3
AG-690/15432296,Oc1ccccc1C(=O)NNC(NC(=O)c2cccc(c2)[N+](=O)[O-])=S,0,0.1,0,0.2,0,0.3,0,0.1,0,0.2,0.1,0.1
AG-690/15432298,CCCCOc2ccccc2(C(=O)NNC(NC(=O)c1cccc(c1)[N+](=O)[O-])=S),0.1,0,0.6,0.2,0,0.6,0.7,0.6,0.5,0.1,0.5,0.4
AG-690/15432300,CCCOc1ccc(cc1)C(=O)NNC(NC(=O)c2cccc(c2)[N+](=O)[O-])=S,0,0.2,0,0.1,0.2,0.3,0.5,0.1,0.5,0.3,0.3,0.2
AG-690/15432301,CCCCOc1ccc(cc1)C(=O)NNC(NC(=O)c2cccc(c2)[N+](=O)[O-])=S,0.2,0.1,0,0.2,0.6,0.2,0,0.1,0.4,0.1,0.1,0.2
AG-690/15432313,CCC(=O)NNC(NC(=O)c1ccccc1[N+](=O)[O-])=S,0.1,0.1,0.3,0.7,0.7,0.1,0.1,0.4,0.5,0.6,0.6,0.4
AG-690/15432314,CCCCC(=O)NNC(NC(=O)c1ccccc1[N+](=O)[O-])=S,0.1,0,0.2,0.1,0.3,0.1,0,0,0.3,0.1,0,0
AG-690/15432315,CCCCCC(=O)NNC(NC(=O)c1ccccc1[N+](=O)[O-])=S,0.1,0.1,0.6,0.3,0.6,0.2,0.1,0.90000004,0.7,0.5,0.2,0.1
AG-690/15432316,O=C(NNC(NC(=O)c1ccccc1[N+](=O)[O-])=S)c2ccccc2,0,0.1,0.1,0.1,0.2,0.7,0.1,0.1,0.5,0.7,0.4,0.4
AG-690/15432323,CC(=O)NC(NNC(=O)c1ccccc1[N+](=O)[O-])=S,0.1,0.1,0,0,0.2,0,0.2,0.1,0.1,0.3,0,0
AG-690/15432324,CC(=O)NC(NNC(=O)c1ccc(cc1)[N+](=O)[O-])=S,0.1,0,0,0.1,0.5,0.1,0.3,0.1,0,0,0.1,0
AG-690/15432334,CC(=O)NC(NNC(=O)COc1ccc(cc1)[N+](=O)[O-])=S,0,0.2,0.1,0.1,0.1,0,0.2,0.1,0,0.1,0.1,0.2
AG-690/15432345,CCCCOc2ccccc2(C(=O)NNC(NC(=O)c1ccccc1[N+](=O)[O-])=S),0.1,0.1,0.4,0.2,0,0,0.6,0.6,0.7,0.4,0.6,0.3
AG-690/15432346,Oc1ccc(cc1)C(=O)NNC(NC(=O)c2ccccc2[N+](=O)[O-])=S,0.1,0,0.2,0.1,0.1,0,0.1,0.4,0.8,0.4,0.2,0.5
AG-690/15432347,CCCOc1ccc(cc1)C(=O)NNC(NC(=O)c2ccccc2[N+](=O)[O-])=S,0,0,0.3,0.1,0.2,0.1,0.1,0.2,0.6,0.4,0.5,0.3
AG-690/15432351,O=C(COc1ccc(cc1)R)NNC(NC(=O)c2ccccc2[N+](=O)[O-])=S,0.1,0,0,0,0,0,0.2,0,0.2,0,0,0
AG-690/15432422,OC(=O)c1cc(cc(c1)C(O)=O)NS(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])N3CCCCC3,0.2,0.2,0.1,0.1,0,0.4,0.3,0.1,0.1,0.1,0,0.1
AG-690/15432431,O=C(CN1CCOCC1)Nc2ccc(cc2G)[N+](=O)[O-],0,0.1,0.1,0,0,0.4,0,0,0.1,0.2,0,0
AG-690/15432432,O=C(CN1CCCCC1)Nc2ccc(cc2G)[N+](=O)[O-],0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.2,0
AG-690/15432433,CC1CCN(CC1)CC(=O)Nc2ccc(cc2G)[N+](=O)[O-],0.1,0,0.1,0.2,0,0.2,0,0.2,0,0,0.1,0
AG-690/15432441,CC1CCN(CC1)CC(=O)Nc2ccc(c(c2)[N+](=O)[O-])G,0.1,0,0,0.1,0.5,0.4,0.3,0.1,0,0,0,0.1
AG-690/15432457,O=C(CCc1ccccc1)NC(c2ccc(cc2)[N+](=O)[O-])c4c(O)ccc3ccccc34,0,0.5,0,0.2,0.1,0.2,0,0.1,0.4,0,0,0.2
AG-690/15432458,CCC(=O)NC(c1ccccc1)c2cc(c3cccnc3(c2(O)))[N+](=O)[O-],0.1,0,0,0.1,0,0,0,0.1,0,0,0.1,0
AG-690/15432463,CCC(=O)NC(c1ccc(cc1)G)c2cc(c3cccnc3(c2(O)))[N+](=O)[O-],0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.1
AG-690/15432464,CCC(=O)NC(c1cc(c2cccnc2(c1(O)))[N+](=O)[O-])c3ccccc3G,0,0,0.1,0.1,0.1,0,0.3,0.1,0.1,0,0.1,0
AG-690/15432470,N#CC(=Cc1cccc(c1)[N+](=O)[O-])c3nc2c4ccccc4(CCc2s3),0,0,0.2,0.2,0.1,0,0,0.1,0,0.1,0,0.1
AG-690/15432471,NC(=O)C(=O)Nc1ccc(cc1)[N+](=O)[O-],0.4,0.1,0,0.1,0.3,0.3,0.1,0.5,0.4,0.1,0.4,0.3
AG-690/15432473,CCNC(=O)C(=O)Nc1ccc(cc1)[N+](=O)[O-],0,0,0,0.3,0,0.2,0.1,0.1,0.1,0,0,0.1
AG-690/15432474,C=CCNC(=O)C(=O)Nc1ccc(cc1)[N+](=O)[O-],0.6,0,0.1,0.1,0.1,0.1,0,0,0.1,0.2,0.3,0.1
AG-690/15432476,Cc1ccc(cc1)CNC(=O)C(=O)Nc2ccc(cc2)[N+](=O)[O-],0.1,0,0,0,0.2,0,0,0.1,0.1,0,0,0
AG-690/15432477,O=C(NCc1ccc(cc1)G)C(=O)Nc2ccc(cc2)[N+](=O)[O-],0.1,0,0,0.1,0.1,0,0.2,0.1,0.2,0,0.2,0.1
AG-690/15432479,O=C(NCC1CCCO1)C(=O)Nc2ccc(cc2)[N+](=O)[O-],0.1,0.1,0,0.2,0,0,0.2,0,0,0,0,0.2
AG-690/15432480,O=C(NCc1ccccn1)C(=O)Nc2ccc(cc2)[N+](=O)[O-],0,0.1,0,0.2,0,0.1,0,0,0,0.2,0,0.1
AG-690/15432481,O=C(NCc1cccnc1)C(=O)Nc2ccc(cc2)[N+](=O)[O-],0.2,0.2,0.1,0.1,0,0.1,0.3,0.1,0.2,0.1,0,0.2
AG-690/15432482,O=C(NCc1ccncc1)C(=O)Nc2ccc(cc2)[N+](=O)[O-],0.1,0.2,0,0.1,0.1,0,0,0.2,0.2,0,0,0.2
AG-690/15432488,COc2cc(cc3C1C=CCC1C(Nc23)c4cccc(C)c4)[N+](=O)[O-],0,0,0,0,0.1,0.1,0.1,0,0.2,0,0.7,0.1
AG-690/15432508,COC(=O)c1ccc(cc1)C4Nc2c(cccc2[N+](=O)[O-])C3C=CCC34,0.1,0,0.4,0.2,0,0,0.5,0.1,0,0.2,0.4,0.1
AG-690/15432511,CCOc3ccccc3(NC(=O)CN(c1ccc(cc1)OC)S(=O)(=O)c2ccc(C)c(c2)[N+](=O)[O-]),0.1,0.1,0.4,0,0.2,0.1,0.1,0.1,0,0.1,0,0.1
AG-690/15432512,O=C(CN(c1ccccc1)S(=O)(=O)c2ccccc2[N+](=O)[O-])N3CCCC3,0.1,0,0.1,0.1,0.1,0,0,0.1,0,0.1,0.1,0
AG-690/15432514,Cc1ccc(C)c(c1)NS(=O)(=O)c2ccc(C)c(c2)[N+](=O)[O-],0.1,0.1,0,0,0,0,0,0.2,0,0.2,0,0
AG-690/15432515,Cc1ccc(cc1(C))NS(=O)(=O)c2ccc(C)c(c2)[N+](=O)[O-],0.2,0.1,0,0.1,0,0,0.2,0.1,0.1,0.2,0.2,0
AG-690/15432516,CCOC(=O)c3ccccc3(NC(=O)CN(c1ccccc1)S(=O)(=O)c2ccccc2[N+](=O)[O-]),0.1,0.2,0.1,0.1,0.2,0.3,0,0.1,0.1,0.2,0.2,0.1
AG-690/15432517,COc1ccc(cc1)N(CC(=O)NC2CCCCC2)S(=O)(=O)c3ccc(C)c(c3)[N+](=O)[O-],0.90000004,0.1,0.1,0.1,0,0,0.2,0.90000004,0.3,0.4,0.4,0.6
AG-690/15432521,CCOc1ccc(cc1)NC(=O)CN(c2ccccc2)S(=O)(=O)c3ccccc3[N+](=O)[O-],0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0
AG-690/15432529,Cc1cc(C)cc(c1)NS(=O)(=O)c2ccc(C)c(c2)[N+](=O)[O-],0.1,0,0.1,0,0.1,0.2,0,0.1,0,0,0,0
AG-690/15432530,COc1ccc(cc1)N(CC(=O)Nc2cc(C)ccc2(C))S(=O)(=O)c3ccc(C)c(c3)[N+](=O)[O-],0.7,0.1,0.1,0.1,0,0.1,0.1,0.3,0.5,0.1,0.3,0.1
AG-690/15432531,CC(C)CNS(=O)(=O)c1ccc(C)c(c1)[N+](=O)[O-],0.2,0,0.1,0.1,0.2,0.2,0.3,0.1,0.3,0.3,0.5,0.1
AG-690/15432532,COc1ccc(cc1)N(CC(=O)N(C)C)S(=O)(=O)c2ccc(C)c(c2)[N+](=O)[O-],0.1,0.1,0.2,0.1,0.1,0,0.2,0.1,0.3,0,0.4,0
AG-690/15432533,Cc1ccc(cc1[N+](=O)[O-])S(=O)(=O)Nc2c(C)cccc2(C),0.1,0.1,0.1,0.1,0,0.1,0.2,0.1,0.2,0,0,0
AG-690/15432539,COCCCNS(=O)(=O)c1ccc(C)c(c1)[N+](=O)[O-],0.4,0.3,0.2,0.1,0.1,0.5,0.1,0.7,0.4,0.1,0,0
AG-690/15432540,CNC(=O)CN(c1cccc(c1)[N+](=O)[O-])S(=O)(=O)c2ccccc2,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0.2,0.3
AG-690/15432555,CCOC(=O)c2ccccc2(NS(=O)(=O)c1ccc(C)c(c1)[N+](=O)[O-]),0.2,0.2,0.2,0.2,0,0,0,0.1,0.2,0.1,0,0
AG-690/15432557,O=C(CN(c1ccc(cc1)[N+](=O)[O-])S(=O)(=O)c2ccccc2)Nc3ccccc3R,0.1,0,0,0.1,0,0,0,0,0.2,0,0.2,0
AG-690/15432564,O=C(CN(c1ccc(cc1)[N+](=O)[O-])S(=O)(=O)c2ccccc2)Nc3ccccc3G,0.1,0,0,0.1,0,0,0,0,0.2,0,0.2,0
AG-690/15432567,CCC(C)NS(=O)(=O)c1ccc(C)c(c1)[N+](=O)[O-],0.3,0.2,0.2,0.2,0.4,0.4,0.1,0.1,0,0.2,0.4,0.4
AG-690/15432569,Cc1ccc(cc1[N+](=O)[O-])S(=O)(=O)Nc2cccc(c2)R,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0
AG-690/15432574,CCNC(=O)CN(c1ccc(cc1)OC)S(=O)(=O)c2ccc(C)c(c2)[N+](=O)[O-],0.3,0.3,0,0.2,0,0.3,0,0.1,0,0.1,0,0.1
AG-690/15432581,O=C(CN(c1ccccc1)S(=O)(=O)c2ccccc2[N+](=O)[O-])Nc3ccccc3R,0.1,0,0.1,0.1,0.1,0,0.1,0,0,0.1,0.2,0
AG-690/15432583,CC1CCCCN1S(=O)(=O)c2ccc(cc2)C(=O)Nc3ccc(cc3)[N+](=O)[O-],0.1,0,0.1,0.3,0.2,0.1,0.1,0.3,0.1,0,0,0.2
AG-690/15432584,O=C(CN(c1ccccc1)S(=O)(=O)c2ccccc2[N+](=O)[O-])Nc3ccccc3G,0.1,0,0.1,0.1,0.1,0,0.1,0,0,0.1,0.2,0
AG-690/15432587,O=C(CN(c1ccccc1)S(=O)(=O)c2ccccc2[N+](=O)[O-])Nc3ccccc3,0.1,0,0.1,0.1,0.1,0,0.1,0,0,0.1,0.2,0
AG-690/15432589,CCOc2ccccc2(NS(=O)(=O)c1ccc(C)c(c1)[N+](=O)[O-]),0.1,0,0,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0
