mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31,mean_ci_32,mean_ci_33,mean_ci_34,mean_ci_35,mean_ci_36,mean_ci_37,mean_ci_38,mean_ci_39,mean_ci_40,mean_ci_41,mean_ci_42,mean_ci_43,mean_ci_44,mean_ci_45,mean_ci_46,mean_ci_47,mean_ci_48,mean_ci_49,mean_ci_50,mean_ci_51,mean_ci_52,mean_ci_53,mean_ci_54,mean_ci_55,mean_ci_56,mean_ci_57,mean_ci_58,mean_ci_59,mean_ci_60,mean_ci_61,mean_ci_62,mean_ci_63
-0.104419574,0.26400647,-0.095920086,0.034369837,0.23835945,-0.053219438,0.2696364,-0.5113012,0.121253215,-0.36129746,0.059560638,0.45077497,0.19248463,0.088007085,-0.09238598,-0.042804066,-0.056236163,-0.016140228,-0.39133644,-0.1534882,0.18439586,0.12387132,-0.22840478,-0.37980086,0.10215836,-0.37075183,-0.24922313,0.42309088,0.3106712,-0.2718258,-0.14096057,0.30654642,0.092267945,0.03799268,-0.23474082,-0.15625136,0.057150975,0.20488794,0.21517143,0.11635253,0.012788214,0.20659742,0.10194251,-0.10751209,0.339712,0.061987367,0.33725956,0.0926622,-0.1850057,-0.3225289,0.18197626,0.01991334,0.22260353,0.1306302,-0.20097375,0.016689727,-0.010648982,0.18029113,-0.11557763,-0.2932285,-0.17259398,0.1530775,-0.063374884,-0.39317223
-0.17789456,0.19745088,-0.23207605,-0.07174027,0.064588435,0.04345264,0.23757556,-0.29484814,-0.009136315,-0.36897036,0.07936817,0.39824298,0.1499858,0.13941191,-0.073828526,-0.059667923,-0.069527544,0.08178406,-0.3284474,-0.020239567,0.17216003,0.04707515,-0.05146067,-0.5656995,0.19492963,-0.3247564,-0.22582221,0.22458252,0.23539098,-0.28769526,-0.027980281,0.32895693,-0.050990652,0.07676799,-0.02169993,-0.18270418,-0.022414668,0.2098306,0.21269892,0.04363884,-0.23603077,0.13838392,0.08270254,-0.016608872,0.2952317,0.26008245,0.30689812,0.052975453,-0.15861231,-0.326316,0.022067444,0.04661771,0.33871755,0.15333566,-0.17051493,-0.14674595,0.012424051,0.32608023,-0.16759595,-0.3011051,-0.13595204,-0.07254593,-0.05438492,-0.43325925
-0.011767491,0.2809505,-0.19233413,0.006771608,0.10462313,-0.032587696,0.36994562,-0.51396143,0.024909455,-0.37187245,0.13210645,0.33793446,0.29835844,0.07833731,0.07812716,-0.046650246,-0.08781826,0.08224841,-0.44929332,-0.23115322,0.2497526,-0.003752344,-0.24129528,-0.48681614,0.050187193,-0.20557994,-0.29921046,0.443126,0.287981,-0.21202365,-0.014759802,0.61359984,-0.07585816,0.12732607,-0.14181976,-0.16396947,-0.025799977,0.2953966,0.16643274,0.24518062,-0.07018018,0.39236692,0.24698783,-0.027923256,0.17146297,0.049822897,0.32600003,-0.10015872,-0.27674836,-0.42682686,0.13502589,0.046460688,0.24209547,0.22456723,-0.123990856,-0.11858678,0.118473485,0.27483818,-0.11238047,-0.2837869,-0.1386322,0.025539806,-0.17517987,-0.41468984
-0.09113912,0.2874901,-0.16868769,-0.038565833,0.24808961,-0.035033476,0.20384881,-0.4622318,0.06552176,-0.3144896,0.035245415,0.4507965,0.20417434,0.11243059,-0.105811566,-0.09487499,-0.08782584,0.016387725,-0.39728135,-0.011201417,0.096997924,0.032510575,-0.19458061,-0.48155203,0.13918743,-0.42973366,-0.2836515,0.3260055,0.16656107,-0.25938803,-0.14687815,0.21451013,0.066366546,0.06808407,-0.16937865,-0.31038514,0.07715373,0.22023728,0.2644879,0.12328392,-0.13925007,0.02791714,-0.049909756,-0.13320535,0.32902423,0.14462705,0.39301854,0.058060125,-0.16087392,-0.31525365,0.08112921,-0.06716405,0.36266783,0.07799483,-0.15092431,-0.058133744,-0.10011973,0.113430955,-0.18702981,-0.30549192,-0.15814005,0.11842992,0.086432196,-0.3225228
-0.057059247,0.27929538,-0.1418408,-0.010510002,0.24494298,-0.11237159,0.31171644,-0.61348546,0.060260564,-0.36934805,0.07859017,0.39184391,0.29721922,0.08620932,-0.05929685,-0.108301334,-0.065777116,-0.01976044,-0.4591121,-0.15298674,0.21398486,0.03622509,-0.27613804,-0.4323049,0.14395681,-0.3193913,-0.34640032,0.4419241,0.2448196,-0.24751568,-0.046626806,0.41780198,0.07134167,0.12438482,-0.13587965,-0.2243895,0.124327846,0.2528158,0.22255647,0.2927337,0.034665447,0.15781239,0.08749298,-0.105766185,0.2945148,0.051716056,0.39468607,0.010440789,-0.22239545,-0.36905777,0.15654144,-0.024210704,0.26117453,0.1119689,-0.09782856,-0.08760246,0.009744788,0.111203484,-0.10487731,-0.32770917,-0.15805292,0.14040959,-0.03712831,-0.3231239
-0.14710984,0.21057521,-0.15338793,-0.039422825,0.015451191,0.048585244,0.28646034,-0.3326512,0.05867655,-0.35427585,0.048143525,0.48533294,0.06425801,0.12778616,-0.069841996,-0.031772044,-0.0335045,0.022973673,-0.2740693,-0.036066066,0.155614,0.16785273,-0.13771538,-0.36431253,0.16984671,-0.28393248,-0.17102785,0.2520727,0.29342523,-0.29564998,-0.10181879,0.17073578,0.01465141,0.05358111,-0.14968392,-0.10995706,-0.019588213,0.15201378,0.18361798,-0.086796395,-0.13939495,0.117985494,0.086616896,-0.041824207,0.3582733,0.17197047,0.27806982,0.137941,-0.11339394,-0.29581198,0.10707454,0.052434668,0.2859366,0.13758126,-0.19175504,-0.014231887,-0.012874965,0.27679273,-0.13380873,-0.24683997,-0.14793244,0.0370879,-0.053491037,-0.45674086
-0.037641294,0.39590392,-0.16047905,-0.089065805,0.20883499,-0.05376607,0.2163209,-0.51517224,-0.005660293,-0.26956415,0.09412989,0.5063586,0.21278533,0.22583154,-0.065380424,-0.061002202,-0.0836887,0.041986402,-0.39687943,-0.1339665,0.066332854,0.020437896,-0.27490062,-0.530341,0.06426221,-0.3674975,-0.24591008,0.39688516,0.22248183,-0.21137697,-0.23727718,0.25378814,-0.059785422,0.030256212,-0.2737733,-0.29899782,0.07365813,0.21816021,0.2175986,0.17067526,-0.14310756,0.14263871,-0.001272712,-0.16061305,0.2608042,0.06544054,0.33137667,-0.003305838,-0.17426945,-0.23060744,0.1989307,-0.116904736,0.3541752,0.045620847,-0.18316528,-0.03382215,-0.048488528,0.14157039,-0.20074016,-0.2748886,-0.10405843,0.1311888,0.044076454,-0.28714603
-0.1121825,0.35481095,-0.21063128,-0.08615793,0.23459595,-0.043006543,0.14204288,-0.38859862,0.03513099,-0.24476025,0.085646674,0.4669979,0.15572703,0.29732475,-0.10755855,-0.045189958,-0.08462135,0.035009187,-0.29402003,-0.0677455,0.012228516,-0.007735436,-0.21280436,-0.5342054,0.065081716,-0.46179777,-0.28244263,0.38269415,0.24551684,-0.2925222,-0.30761474,0.18880196,-0.11452451,-0.020504292,-0.34189603,-0.23644058,0.04274319,0.11638642,0.30516812,0.12568691,-0.16677801,0.1816505,0.057015724,-0.17193608,0.30937615,0.09884959,0.31637958,0.04501561,-0.13681154,-0.17873399,0.19978324,-0.07086132,0.3042442,0.104833536,-0.22166142,0.023248436,-0.07206703,0.20210195,-0.18002492,-0.22601052,-0.03483302,0.08421522,0.065569304,-0.37037224
0.007760507,0.28757092,-0.16673961,0.034369994,0.1946933,-0.10004358,0.39412788,-0.58931464,0.0454297,-0.37593433,0.107303925,0.31665438,0.34769785,0.07336525,0.037164286,-0.06394311,-0.10394907,0.04920501,-0.50205034,-0.24753796,0.26301494,-0.022755433,-0.30284888,-0.46142992,0.048093665,-0.25143588,-0.3139881,0.50359225,0.27176133,-0.22638768,-0.029503219,0.64093256,-0.027293654,0.14256327,-0.14922431,-0.21063408,0.010868624,0.30149215,0.20094295,0.33096573,-0.010055443,0.39206818,0.2248187,-0.034519125,0.1663976,0.000307674,0.35170785,-0.10734608,-0.2912659,-0.44571668,0.1448468,0.020475537,0.2300418,0.17661868,-0.12959774,-0.095088,0.12937063,0.19657661,-0.09942747,-0.33615574,-0.14488235,0.06979299,-0.15773614,-0.38807032
-0.19359078,0.10712299,-0.21919188,-0.06630471,0.08263243,-0.05874249,0.24787164,-0.223559,0.055906903,-0.37900007,0.010189911,0.3793745,0.09906723,0.16936263,-0.15449852,-0.1133981,-0.0976238,0.009157753,-0.34326836,0.059334103,0.16930957,0.13119686,-0.06703591,-0.3939187,0.27898976,-0.37211728,-0.13786843,0.22443189,0.19051278,-0.40822634,-0.08767942,0.23266058,0.037813984,0.10845696,-0.04479473,-0.18376417,-0.005599739,0.13440856,0.29890975,0.000517029,-0.19502491,0.0851771,0.033562772,-0.014586712,0.32893446,0.26387027,0.26985544,0.1430577,-0.102174886,-0.32407677,0.0083507,0.076225646,0.3142421,0.045860972,-0.27065596,-0.07403958,0.019450532,0.28555256,-0.17062297,-0.34211522,-0.10099455,-0.113414995,-0.014513827,-0.48311368
-0.14434889,0.29860175,-0.18192591,-0.074083604,0.12743501,0.10805901,0.17310981,-0.31843162,-0.010074195,-0.29349005,0.09337505,0.4937327,0.11689087,0.16973485,-0.10037954,-0.01810457,-0.0520175,0.077704005,-0.28674388,-0.054631434,0.091290735,0.05895489,-0.081821665,-0.5854627,0.103819415,-0.37343606,-0.21085624,0.23084363,0.24928054,-0.22685839,-0.14474319,0.17368758,-0.067058265,-0.009647175,-0.13063674,-0.20022629,-0.010999353,0.18941136,0.17297123,-0.021031084,-0.23322506,0.09961001,0.034518138,-0.07967592,0.31880116,0.21093051,0.30126786,0.05567459,-0.13259408,-0.21374813,0.09060958,-0.031423908,0.35016704,0.14468661,-0.18152218,-0.089500375,-0.06869233,0.27428,-0.18766771,-0.22622296,-0.12752615,0.048228625,0.004042617,-0.36652577
-0.27218145,0.20590033,-0.011068949,0.101829745,0.3822321,0.08373563,0.15054564,-0.31575635,0.19807,-0.36425868,-0.03849493,0.58541214,0.022183139,0.07391871,-0.33850098,0.03477765,-0.075143635,-0.047826,-0.2544199,-0.001237305,0.118758395,0.25407842,-0.07520618,-0.41199505,0.11724878,-0.6365382,-0.10833643,0.33439565,0.36187446,-0.34762233,-0.27643415,-0.044498686,0.22874859,-0.13024148,-0.2759647,-0.10543613,0.014788527,0.096908316,0.2201801,-0.2134908,-0.05245089,0.07389237,-0.023248717,-0.10755723,0.5300459,0.20027906,0.28436962,0.30541876,-0.06586375,-0.19040199,0.11970345,0.029635862,0.22722268,0.10384107,-0.38946635,0.13495253,-0.12217529,0.21530655,-0.14716615,-0.2658804,-0.2155424,0.21988617,0.02287545,-0.44901448
-0.16257036,0.15516596,-0.25912666,-0.065122746,-0.03420192,0.08421455,0.27950302,-0.18101132,0.000211537,-0.36799315,0.07099031,0.42105243,0.07986037,0.16542964,-0.075889654,-0.06593792,-0.052172862,0.07753862,-0.279797,0.003702006,0.19482957,0.10257632,-0.031213032,-0.480934,0.21319926,-0.26443172,-0.15942384,0.1560762,0.24969196,-0.3619817,-0.039202183,0.25218657,-0.091280155,0.091344334,-0.034870025,-0.13308738,-0.08694016,0.15315671,0.22407746,-0.08099739,-0.27232873,0.1672854,0.13548997,0.03231213,0.2955888,0.26977345,0.2608331,0.070962906,-0.104566745,-0.30179718,0.000843152,0.094355464,0.34314004,0.17355008,-0.20318648,-0.11321357,0.031090198,0.37893903,-0.15834963,-0.24629074,-0.08253685,-0.12280985,-0.07735429,-0.53165895
-0.29295892,0.06911887,-0.28349444,-0.10138429,-0.004652572,0.051090837,0.1921944,-0.06998191,0.06531205,-0.37581858,0.015757719,0.39001527,-0.028981559,0.22946447,-0.17414346,-0.051934276,-0.047189534,0.03641859,-0.16756721,0.1133276,0.14664751,0.18044543,0.024100803,-0.4239343,0.30002433,-0.39888647,-0.1318397,0.13959806,0.28267294,-0.47186163,-0.13845015,0.088121,-0.06649111,0.024183244,-0.095585875,-0.04048893,-0.08926986,0.006770931,0.30930954,-0.17778277,-0.26439548,0.110927925,0.10130961,0.024969663,0.4360218,0.32848454,0.24952202,0.23007388,-0.049720734,-0.21715027,-6.06E-06,0.13280381,0.2763443,0.15923356,-0.29538545,0.001723206,-0.020136626,0.40865296,-0.13129646,-0.25921866,-0.040243007,-0.16264616,-0.036762577,-0.608569
-0.1394789,0.21244133,-0.27395618,-0.0880862,-0.019214114,0.13113867,0.26504886,-0.23595713,-0.0402426,-0.35129184,0.10415097,0.44461372,0.11328421,0.13490827,-0.0455434,-0.071105294,-0.051390786,0.10914195,-0.28859374,-0.007810407,0.18966049,0.06406841,-0.04818142,-0.5588798,0.17457968,-0.2521995,-0.2103082,0.16183752,0.22973707,-0.28761068,-0.024423782,0.2657165,-0.12624398,0.08881876,-0.043856952,-0.13950859,-0.082704954,0.192986,0.16295494,-0.047944363,-0.27227002,0.14468277,0.11697906,-0.011561078,0.28467703,0.25192568,0.28772205,0.030154403,-0.11467696,-0.28448614,0.011718007,0.045974936,0.3608255,0.21565388,-0.12984663,-0.14467795,-0.015912734,0.360654,-0.16717277,-0.20341006,-0.08208898,-0.06745988,-0.050976455,-0.47624394
-0.07990838,0.28101516,-0.13970448,-0.023389352,0.1266047,0.07931087,0.28423095,-0.39083835,-0.004442464,-0.34980777,0.1049299,0.48005337,0.18845563,0.078031324,-0.048177682,-0.05140978,-0.046670068,0.08064939,-0.38878638,-0.1379809,0.20828763,0.06944407,-0.110524125,-0.5252345,0.09841036,-0.27016193,-0.19499739,0.2382663,0.2313835,-0.21987168,-0.023666335,0.3380808,-0.00710462,0.07334171,-0.047756955,-0.21919382,-0.01451704,0.28253996,0.14632174,0.048645,-0.20765528,0.15420163,0.07304379,-0.037562367,0.20704383,0.163056,0.30551565,-0.027296212,-0.16143882,-0.33848986,0.05468619,-0.011634037,0.34979153,0.13882633,-0.1587941,-0.14420363,-0.003052451,0.2520502,-0.18557332,-0.2846507,-0.20565619,0.020455934,-0.0659002,-0.3417163
-0.06570422,0.26487175,-0.17669818,-0.027388068,0.030894822,0.09530652,0.33027074,-0.31334966,-0.04317611,-0.33589113,0.06723491,0.4390083,0.16539745,0.09421528,-0.037550133,-0.0394304,-0.11655337,0.14086036,-0.40126172,-0.05041306,0.18157692,0.041482706,-0.12541392,-0.54322815,0.09363565,-0.2676254,-0.11553391,0.24550338,0.18993933,-0.21769413,-0.051142085,0.35645863,-0.06996842,0.09035315,-0.057096943,-0.2830572,-0.12067911,0.2893336,0.13473396,-0.031476077,-0.31022853,0.21157779,0.07009713,0.020811222,0.16798823,0.19059633,0.2654197,-0.04232065,-0.17254412,-0.35776457,-0.015236986,-0.006050842,0.395647,0.11791256,-0.19405504,-0.13549303,0.049002327,0.27662054,-0.2122357,-0.3150177,-0.16812985,-0.031225013,-0.07349262,-0.4001169
-0.13775474,0.20895045,-0.21528195,-0.040317617,0.04630766,0.018010704,0.26095334,-0.32033867,0.03840945,-0.35882434,0.06107456,0.37224194,0.12437009,0.1067175,0.000676175,-0.020125603,-0.0889393,0.097423084,-0.34441862,-0.045597717,0.16283974,0.06732406,-0.077513695,-0.46831816,0.11374436,-0.31559697,-0.20028976,0.30819547,0.23562847,-0.25165084,-0.08276661,0.36030483,-0.03585608,0.064936176,-0.16547087,-0.19678798,-0.056719553,0.20990111,0.2307893,0.013251638,-0.21292491,0.22360434,0.1050872,-0.032109015,0.26743948,0.16970628,0.29656944,0.057384726,-0.19781348,-0.36450478,0.050386466,0.06382128,0.2864713,0.20501587,-0.18102624,-0.054070234,-0.002672753,0.30213878,-0.15483385,-0.31788486,-0.16422588,-0.03431825,-0.08747432,-0.45437008
-0.3029255,0.18157993,-0.038254723,0.06626171,0.36246565,0.058942813,0.10324224,-0.26734823,0.20340437,-0.36023515,-0.057924356,0.5756014,-0.01637419,0.11766462,-0.3519406,0.03738621,-0.056262,-0.05508911,-0.222176,0.04093616,0.09809121,0.26949117,-0.053365227,-0.38658985,0.15317583,-0.6446815,-0.08901825,0.2892414,0.35281187,-0.3845353,-0.30575743,-0.11156056,0.21479395,-0.13426152,-0.2828685,-0.09705764,0.018473504,0.04466506,0.26309827,-0.22615251,-0.07809502,0.026354656,-0.05434071,-0.09934279,0.56027746,0.23259124,0.28389066,0.34940037,-0.032499295,-0.1550116,0.1142964,0.037180707,0.22190152,0.083106376,-0.3987758,0.15616249,-0.1509767,0.22644691,-0.15314357,-0.27691203,-0.19415256,0.17263919,0.048167873,-0.46273977
-0.26765677,0.09516425,-0.31321257,-0.14290589,-0.041321736,0.081466965,0.18272454,-0.06306037,0.027414856,-0.3835119,0.025249366,0.42699832,-0.022502113,0.22254983,-0.15353383,-0.06782128,-0.026082747,0.04269658,-0.18136202,0.13344975,0.14666173,0.18107502,0.0553302,-0.45153165,0.3075018,-0.36723384,-0.13857464,0.08086879,0.24603471,-0.45233822,-0.11201112,0.053932033,-0.08008453,0.034626454,-0.04623365,-0.062313415,-0.08145033,0.02501149,0.2963128,-0.18936329,-0.317387,0.03502984,0.072344206,0.02242706,0.43706056,0.36758327,0.27072564,0.21915556,-0.031301744,-0.22192632,-0.026625475,0.10488986,0.32950902,0.17754251,-0.23859067,-0.05641722,-0.07834334,0.41412446,-0.15442804,-0.24649872,-0.047759846,-0.1720537,-0.007138318,-0.58539635
-0.25233185,0.10757481,-0.26715532,-0.090081014,-0.023117004,0.08502962,0.2104361,-0.10828201,0.04797161,-0.37899956,0.017791947,0.44890085,-0.020372365,0.19093892,-0.16711432,-0.04120666,-0.031265344,0.035301432,-0.19605224,0.09426525,0.17386386,0.20181106,0.01666203,-0.4168937,0.26066005,-0.35064223,-0.10938035,0.11665764,0.26670343,-0.4261293,-0.11404737,0.058198947,-0.03682488,0.034442395,-0.08243013,-0.04195913,-0.100785576,0.030679023,0.25553992,-0.20242624,-0.26086226,0.069238044,0.0847881,0.03330016,0.4246239,0.31626806,0.25570467,0.22087243,-0.024770174,-0.24144422,0.000646065,0.111686334,0.28768846,0.1833932,-0.23991777,-0.018140888,-0.061012678,0.39908946,-0.1508949,-0.24115929,-0.06398189,-0.114214286,-0.026912237,-0.57691085
-0.105666764,0.33796102,-0.1044245,-0.008264517,0.17492504,0.00156581,0.24180514,-0.48563087,0.09857494,-0.33120888,0.09759335,0.525141,0.1425352,0.16142835,-0.077053115,-0.015793392,-0.028892424,-0.003602437,-0.32764813,-0.1892951,0.1272971,0.14001232,-0.22574656,-0.42433462,0.06448846,-0.35545078,-0.24125949,0.4236521,0.3657192,-0.2567438,-0.2089118,0.23923083,0.007594402,-0.017157039,-0.3059417,-0.110656634,0.033042878,0.17132232,0.1874002,0.043391958,-0.025676427,0.2406833,0.14258236,-0.13688532,0.3515194,0.07102505,0.3093855,0.089426264,-0.1660571,-0.2537508,0.24598609,-0.001014149,0.24503258,0.16224699,-0.2149526,0.02829517,-0.029688403,0.24073735,-0.13010183,-0.21536489,-0.13154003,0.15579285,-0.07443347,-0.4103478
-0.059812434,0.2796734,-0.19044,-0.01275577,0.14093342,-0.14345616,0.3014244,-0.47244903,0.09869008,-0.35199597,0.0553407,0.35377508,0.19865194,0.13891138,0.012771844,-0.029705713,-0.11492247,0.058376674,-0.44423664,-0.13403365,0.17588653,0.08545961,-0.246535,-0.3568581,0.056462917,-0.33950663,-0.19182333,0.48453146,0.23851657,-0.26740903,-0.19263265,0.4518237,0.002065939,0.08114516,-0.33177412,-0.21515375,-0.031612728,0.18159764,0.28058547,0.16753586,-0.086388655,0.32519966,0.12535712,-0.0699873,0.25706416,0.01957084,0.3112437,0.051049206,-0.23689467,-0.38468957,0.15363799,0.021814935,0.21426146,0.15805586,-0.2159335,0.06505536,0.012391626,0.2101152,-0.14337404,-0.3888926,-0.15383492,0.04656516,-0.08856495,-0.44830954
-0.14668411,0.18022516,-0.14845958,-0.009164686,0.3401074,-0.068086796,0.19289923,-0.4674078,0.11686971,-0.3549309,-0.04442887,0.41261363,0.21495025,0.04609729,-0.21890867,-0.15017182,-0.09187288,-0.0476565,-0.41448867,0.11690392,0.12535502,0.06905432,-0.172958,-0.42574736,0.2802116,-0.5028135,-0.29243657,0.26239184,0.12488381,-0.3355159,-0.079593234,0.120665975,0.21228893,0.10725814,-0.020841762,-0.3426345,0.14889686,0.20402196,0.31026414,0.13287364,-0.08421725,-0.14384545,-0.16005413,-0.095282726,0.43246663,0.22461689,0.45410487,0.1497511,-0.13203368,-0.3416846,-0.009675689,-0.05698274,0.3729269,-0.006838195,-0.15789473,-0.08020318,-0.109760955,0.022803156,-0.17132911,-0.3667046,-0.18819362,0.1196944,0.15675831,-0.31364664
-0.11861124,0.31355298,-0.04307835,0.011500349,0.17938966,-0.015796075,0.2881243,-0.5774401,0.1372092,-0.38169113,0.060153358,0.56478214,0.11966804,0.05607067,-0.10373879,-0.013433369,-0.020753527,-0.039772503,-0.36018854,-0.15862787,0.1754821,0.24178235,-0.24173585,-0.3309126,0.10785078,-0.35792467,-0.21769823,0.43557066,0.36326972,-0.22547273,-0.16399644,0.17217351,0.16646768,-0.004507958,-0.29283753,-0.11795049,0.07471803,0.18771821,0.15034893,-0.007554083,0.054455202,0.11591287,0.050448507,-0.14752202,0.4478021,0.05711302,0.34571812,0.1928139,-0.1760037,-0.28582615,0.22846101,-0.009494057,0.24208039,0.13600416,-0.18403916,0.06531382,-0.088686734,0.15382004,-0.10154563,-0.28362876,-0.23596169,0.259952,-0.05666785,-0.38758034
-0.07251565,0.2906553,-0.1539531,0.000479699,0.18845059,0.08797564,0.24083059,-0.41502362,0.014452488,-0.3453583,0.1021857,0.41914028,0.22284135,0.026741821,-0.019173909,-0.031698972,-0.07741016,0.1192666,-0.4095765,-0.14151724,0.19613887,0.04255867,-0.078753605,-0.57600445,0.045726277,-0.31508347,-0.21437548,0.29211214,0.21583784,-0.16785495,-0.04463434,0.39046648,-0.005570154,0.03358532,-0.096280284,-0.23979887,-0.029301014,0.30058035,0.13621798,0.07325674,-0.19928125,0.21226151,0.08137146,-0.044903483,0.20869024,0.14818065,0.32886797,-0.040050577,-0.2148092,-0.33816114,0.031838782,-0.019795826,0.32442877,0.20500351,-0.14952335,-0.12891056,-0.036896676,0.23276776,-0.17418595,-0.29314753,-0.21976009,0.055977535,-0.07592944,-0.3272416
-0.12045424,0.21158688,-0.23159833,-0.067783035,-0.005783457,0.087531395,0.2915909,-0.30249253,0.019400537,-0.36802295,0.0963488,0.47617376,0.1095342,0.12862484,-0.044499416,-0.07884848,-0.02845787,0.048489954,-0.29703808,-0.0438528,0.18935236,0.107865974,-0.1333555,-0.45626768,0.18850619,-0.25586963,-0.24304976,0.21949421,0.27648234,-0.32774657,-0.056895792,0.2321419,-0.062535435,0.096432194,-0.10869473,-0.11565343,-0.04896862,0.17189549,0.19090758,-0.047131762,-0.19319095,0.1381764,0.13222535,-0.041489147,0.34045425,0.21724775,0.32067335,0.062035203,-0.119041614,-0.2920345,0.06623465,0.049696423,0.34108698,0.19698402,-0.14091824,-0.08779247,-0.019562703,0.31992155,-0.14151153,-0.1894252,-0.096666634,-0.00276668,-0.047388867,-0.49079025
-0.18461294,0.21608396,-0.29747388,-0.14120142,-0.039374493,0.0501432,0.21542393,-0.17783672,-0.003231092,-0.32492515,0.051031157,0.43968776,0.020210247,0.24981788,-0.06564401,-0.02246963,-0.055796023,0.098472066,-0.22445329,0.054548286,0.10832463,0.114847206,-0.06674623,-0.47316697,0.18268251,-0.3322783,-0.14455625,0.20064344,0.24709716,-0.35211536,-0.18407653,0.1524934,-0.14596975,0.0315767,-0.19001925,-0.13277534,-0.10495137,0.06454136,0.2652021,-0.103386045,-0.31062526,0.13873322,0.07847848,-0.012024384,0.35753593,0.24194367,0.26867083,0.14109874,-0.09215333,-0.21970011,0.055221178,0.041319177,0.32066777,0.17644225,-0.21785094,0.00395238,-0.0568479,0.36333713,-0.16638802,-0.26286578,-0.06093753,-0.10649473,-0.017770525,-0.53033733
-0.18302916,0.21406746,-0.18588111,-0.051138245,0.14813833,0.056315456,0.1933094,-0.28321066,0.05072311,-0.33064914,0.051301617,0.47769886,0.090627395,0.1750744,-0.14654432,-0.042897686,-0.03590438,0.027311666,-0.25990978,-0.010317324,0.12820852,0.1091536,-0.086621635,-0.47906244,0.17922236,-0.3952081,-0.20083915,0.21557175,0.2671174,-0.3356882,-0.14286514,0.13154984,-0.013697653,0.010358937,-0.13547902,-0.1526442,0.005635805,0.13146244,0.2402958,-0.03896518,-0.19005944,0.0813731,0.045722138,-0.060992774,0.36436284,0.2186244,0.30361024,0.123733744,-0.09138523,-0.22889678,0.07256873,0.014960688,0.30691978,0.12584107,-0.22295351,-0.03745983,-0.05728545,0.26479688,-0.15622832,-0.24557632,-0.11810671,0.016549185,0.008810815,-0.42958018
